#,Class,Status,Time
182: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:28:24.498204
183: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:28:24.610730
184: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:28:43.324178
185: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:28:43.420405
186: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:29:02.153305
187: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:29:02.248129
188: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:29:21.858401
189: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:29:21.961370
190: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:29:42.083369
191: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:29:42.182983
192: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:30:01.065840
193: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:30:01.171701
194: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:30:20.941743
195: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:30:21.033793
196: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:30:40.010715
197: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:30:40.106756
198: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:30:59.010469
199: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:30:59.114960
200: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:31:18.246050
201: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:31:18.342503
202: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:31:37.727685
203: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:31:37.820538
204: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:31:56.757489
205: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:31:56.853069
206: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:32:15.714335
207: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:32:16.029728
208: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:32:34.973966
209: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:32:35.064687
210: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:32:54.499515
211: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:32:54.587462
212: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:33:13.825966
213: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:33:13.914948
214: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:33:32.883013
215: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:33:32.973242
216: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:33:51.691872
217: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:33:51.777263
218: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:34:10.691903
219: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:34:10.786201
220: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:34:29.643867
221: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:34:29.733761
222: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:34:48.607434
223: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:34:48.700784
224: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:35:07.800717
225: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:35:07.892257
226: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:35:27.234454
227: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:35:27.340878
228: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:35:46.146829
229: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:35:46.239501
230: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:36:05.083377
231: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:36:05.174580
232: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:36:24.144466
233: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:36:24.253816
234: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:36:43.080288
235: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:36:43.182154
236: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:37:01.894816
237: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:37:01.980229
238: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:37:20.907346
239: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:37:20.997462
240: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:37:39.713317
241: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:37:39.805861
242: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:37:58.596283
243: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:37:58.715963
244: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:38:17.470169
245: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:38:17.566511
246: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:38:36.319612
247: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:38:36.407717
248: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:38:55.060435
249: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:38:55.148914
250: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:39:14.089647
251: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:39:14.177177
252: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:39:33.163051
253: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:39:33.251912
254: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:39:52.705209
255: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:39:52.795349
256: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:40:12.625930
257: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:40:12.715089
258: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:40:31.390047
259: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:40:31.484130
260: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:40:50.310628
261: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:40:50.401718
262: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:41:09.241745
263: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:41:09.330508
264: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:41:28.319577
265: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:41:28.410795
266: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:41:47.346574
267: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:41:47.446605
268: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:42:06.451431
269: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:42:06.539505
270: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:42:25.793381
271: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:42:25.893394
272: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:42:45.039017
273: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:42:45.131029
UNEXPECTED SCENARIO HAPPENED. NEED TO REVISE THE CODE
275: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:44:19.922338
276: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:44:39.148552
277: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:44:39.242865
278: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:44:58.154214
279: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:44:58.241714
280: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:45:17.162745
281: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:45:17.254276
282: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:45:36.636336
283: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:45:36.726543
284: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:45:56.171423
285: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:45:56.265000
286: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:46:15.299621
287: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:46:15.393380
288: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:46:34.239723
289: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:46:34.367067
290: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:46:53.042124
291: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:46:53.130112
292: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:47:12.148556
293: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:47:12.237281
294: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:47:31.424942
295: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:47:31.516310
296: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:47:50.171554
297: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:47:50.257723
298: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:48:09.266229
299: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:48:09.356298
300: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:48:28.043444
301: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:48:28.143360
302: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:48:46.889957
303: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:48:46.978549
304: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:49:06.058166
305: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:49:06.154067
306: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:49:24.956032
307: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:49:25.047744
308: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:49:44.238234
309: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:49:44.333428
310: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:50:03.370050
311: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:50:03.459616
312: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:50:22.363803
313: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:50:22.451402
314: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:50:41.607296
315: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:50:41.700620
316: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:51:00.541764
317: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:51:00.632017
318: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:51:19.335572
319: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:51:19.430271
320: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:51:38.452920
321: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:51:38.542085
322: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:51:57.471309
323: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:51:58.206465
324: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:52:17.180260
325: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:52:17.269316
326: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:52:36.568086
327: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:52:36.671729
328: Counter Flow 1 by Marcus is FULL at 2023-12-02 13:52:55.529266
329: Gentle Yoga 和緩瑜珈 by Marcus is FULL at 2023-12-02 13:52:55.618207
